2812,13,東京都,8,146,南武線,3,2450,分倍河原駅,5,府中市,783,3486,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.668493,139.468798
2814,13,東京都,8,146,南武線,3,2452,谷保駅,7,国立市,783,2814,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681377,139.446724
2817,13,東京都,8,146,南武線,3,2455,立川駅,10,立川市,783,2928,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.698202,139.413704
2818,13,東京都,8,147,横浜線,4,2456,成瀬駅,1,町田市,783,2818,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.535412,139.472875
2821,13,東京都,8,147,横浜線,4,2459,八王子みなみ野駅,4,八王子市,783,2821,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.630664,139.330678
2823,13,東京都,8,147,横浜線,4,2461,八王子駅,6,八王子市,783,2823,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.655555,139.338998
2826,13,東京都,8,100,武蔵野線,5,2463,西国分寺駅,24,国分寺市,783,2826,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.699744,139.465994
2827,13,東京都,8,100,武蔵野線,5,2464,新小平駅,25,小平市,783,2827,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.73128,139.470745
2829,13,東京都,8,101,京浜東北線,6,2466,赤羽駅,10,北区,783,2829,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.778026,139.720928
2830,13,東京都,8,101,京浜東北線,6,2467,東十条駅,11,北区,783,2830,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.763803,139.726858
2835,13,東京都,8,101,京浜東北線,6,2437,日暮里駅,16,荒川区,783,2796,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.727908,139.771287
2837,13,東京都,8,101,京浜東北線,6,2439,上野駅,18,台東区,783,2798,system,2017-10-24 05:10:16,system,2017-10-24 05:10:16,1,35.71379,139.777043
2839,13,東京都,8,101,京浜東北線,6,2441,秋葉原駅,20,千代田区,783,2800,system,2017-10-24 05:10:16,system,2017-10-24 05:10:16,1,35.698889,139.774273
2841,13,東京都,8,101,京浜東北線,6,2417,東京駅,22,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
2842,13,東京都,8,101,京浜東北線,6,2443,有楽町駅,23,千代田区,783,2803,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.675714,139.763265
2844,13,東京都,8,101,京浜東北線,6,2444,浜松町駅,25,港区,783,2805,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.655391,139.757135
2846,13,東京都,8,101,京浜東北線,6,2419,品川駅,27,港区,783,2778,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.62876,139.738999
2847,13,東京都,8,101,京浜東北線,6,2470,大井町駅,28,品川区,783,2847,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.607535,139.735025
2849,13,東京都,8,101,京浜東北線,6,2472,蒲田駅,30,大田区,783,2849,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.562517,139.716032
2850,13,東京都,8,148,横須賀線,7,2417,東京駅,1,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
2852,13,東京都,8,148,横須賀線,7,2419,品川駅,3,港区,783,2778,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.62876,139.738999
2854,13,東京都,8,119,総武本線,8,2474,小岩駅,36,江戸川区,783,2854,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.733207,139.881755
2857,13,東京都,8,119,総武本線,8,2477,亀戸駅,39,江東区,783,2857,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.697345,139.826262
2858,13,東京都,8,119,総武本線,8,2478,錦糸町駅,40,墨田区,783,2858,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.696802,139.814136
2861,13,東京都,8,119,総武本線,8,2441,秋葉原駅,43,千代田区,783,2800,system,2017-10-24 05:10:16,system,2017-10-24 05:10:16,1,35.698889,139.774273
2863,13,東京都,8,119,総武本線,8,2482,水道橋駅,45,千代田区,783,2863,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.703398,139.75516
2866,13,東京都,8,119,総武本線,8,2485,四ツ谷駅,48,新宿区,783,2866,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.686032,139.72955
2867,13,東京都,8,119,総武本線,8,2486,信濃町駅,49,新宿区,783,2867,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.680031,139.720729
2870,13,東京都,8,119,総武本線,8,2427,新宿駅,52,新宿区,783,2786,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.689729,139.700464
2872,13,東京都,8,119,総武本線,8,2489,東中野駅,54,中野区,783,2872,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.706891,139.682987
2873,13,東京都,8,119,総武本線,8,2490,中野駅（東京都）,55,中野区,783,2873,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.705765,139.665835
2874,13,東京都,8,119,総武本線,8,2491,高円寺駅,56,杉並区,783,2874,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.705326,139.649664
2875,13,東京都,8,119,総武本線,8,2492,阿佐ケ谷駅,57,杉並区,783,2875,system,2017-10-24 05:10:16,system,2017-10-24 05:10:16,1,35.704818,139.635868
2876,13,東京都,8,119,総武本線,8,2493,荻窪駅,58,杉並区,783,2876,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.704523,139.620109
2877,13,東京都,8,119,総武本線,8,2494,西荻窪駅,59,杉並区,783,2877,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.703842,139.599361
2878,13,東京都,8,119,総武本線,8,2495,吉祥寺駅,60,武蔵野市,783,2878,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.703119,139.579765
2879,13,東京都,8,119,総武本線,8,2496,三鷹駅,61,三鷹市,783,2879,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.702683,139.560325
2880,13,東京都,8,122,京葉線,9,2417,東京駅,13,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
2886,13,東京都,8,33,東北本線,10,2439,上野駅,115,台東区,783,2798,system,2017-10-24 05:10:16,system,2017-10-24 05:10:16,1,35.71379,139.777043
2888,13,東京都,8,33,東北本線,10,2466,赤羽駅,117,北区,783,2829,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.778026,139.720928
2891,13,東京都,8,102,埼京線,11,2424,渋谷駅,12,渋谷区,783,2783,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.658871,139.701238
2892,13,東京都,8,102,埼京線,11,2427,新宿駅,13,新宿区,783,2786,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.689729,139.700464
2893,13,東京都,8,102,埼京線,11,2431,池袋駅,14,豊島区,783,2790,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.730256,139.711086
2896,13,東京都,8,102,埼京線,11,2466,赤羽駅,17,北区,783,2829,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.778026,139.720928
2899,13,東京都,8,90,高崎線,12,2439,上野駅,22,台東区,783,2798,system,2017-10-24 05:10:16,system,2017-10-24 05:10:16,1,35.71379,139.777043
2901,13,東京都,8,90,高崎線,12,2466,赤羽駅,24,北区,783,2829,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.778026,139.720928
2902,13,東京都,8,149,中央本線,13,2417,東京駅,1,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
2905,13,東京都,8,149,中央本線,13,2482,水道橋駅,4,千代田区,783,2863,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.703398,139.75516
2908,13,東京都,8,149,中央本線,13,2485,四ツ谷駅,7,新宿区,783,2866,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.686032,139.72955
2909,13,東京都,8,149,中央本線,13,2486,信濃町駅,8,新宿区,783,2867,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.680031,139.720729
2912,13,東京都,8,149,中央本線,13,2427,新宿駅,11,新宿区,783,2786,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.689729,139.700464
2914,13,東京都,8,149,中央本線,13,2489,東中野駅,13,中野区,783,2872,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.706891,139.682987
2915,13,東京都,8,149,中央本線,13,2490,中野駅（東京都）,14,中野区,783,2873,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.705765,139.665835
2916,13,東京都,8,149,中央本線,13,2491,高円寺駅,15,杉並区,783,2874,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.705326,139.649664
2917,13,東京都,8,149,中央本線,13,2492,阿佐ケ谷駅,16,杉並区,783,2875,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.704818,139.635868
2918,13,東京都,8,149,中央本線,13,2493,荻窪駅,17,杉並区,783,2876,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.704523,139.620109
2919,13,東京都,8,149,中央本線,13,2494,西荻窪駅,18,杉並区,783,2877,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.703842,139.599361
2920,13,東京都,8,149,中央本線,13,2495,吉祥寺駅,19,武蔵野市,783,2878,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.703119,139.579765
2921,13,東京都,8,149,中央本線,13,2496,三鷹駅,20,三鷹市,783,2879,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.702683,139.560325
2922,13,東京都,8,149,中央本線,13,2507,武蔵境駅,21,武蔵野市,783,2922,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.702083,139.543402
2924,13,東京都,8,149,中央本線,13,2509,武蔵小金井駅,23,小金井市,783,2924,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.701337,139.506483
2925,13,東京都,8,149,中央本線,13,2510,国分寺駅,24,国分寺市,783,2925,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.700123,139.480841
2926,13,東京都,8,149,中央本線,13,2463,西国分寺駅,25,国分寺市,783,2826,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.699744,139.465994
2927,13,東京都,8,149,中央本線,13,2511,国立駅,26,国立市,783,2927,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.69923,139.44634
2928,13,東京都,8,149,中央本線,13,2455,立川駅,27,立川市,783,2928,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.698202,139.413704
2929,13,東京都,8,149,中央本線,13,2512,日野駅（東京都）,28,日野市,783,2929,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.679244,139.39393
2930,13,東京都,8,149,中央本線,13,2513,豊田駅,29,日野市,783,2930,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.659502,139.381495
2931,13,東京都,8,149,中央本線,13,2461,八王子駅,30,八王子市,783,2823,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.655555,139.338998
2932,13,東京都,8,149,中央本線,13,2514,西八王子駅,31,八王子市,783,2932,system,2018-05-23 16:02:03,system,2018-05-23 16:02:03,1,35.656621,139.31264
2934,13,東京都,8,150,青梅線,14,2455,立川駅,1,立川市,783,2928,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.698202,139.413704
2939,13,東京都,8,150,青梅線,14,2520,拝島駅,6,昭島市,783,2939,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.721278,139.343468
2943,13,東京都,8,150,青梅線,14,2524,小作駅,10,羽村市,783,2943,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.776048,139.302233
2944,13,東京都,8,150,青梅線,14,2525,河辺駅,11,青梅市,783,2944,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.78473,139.284032
2945,13,東京都,8,150,青梅線,14,2526,東青梅駅,12,青梅市,783,2945,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.789768,139.272841
2948,13,東京都,8,150,青梅線,14,2529,日向和田駅,15,青梅市,783,2948,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.788665,139.229515
2949,13,東京都,8,150,青梅線,14,2530,石神前駅,16,青梅市,783,2949,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.79683,139.225096
2959,13,東京都,8,151,五日市線,15,2520,拝島駅,1,昭島市,783,2939,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.721278,139.343468
2962,13,東京都,8,151,五日市線,15,2542,秋川駅,4,あきる野市,783,2962,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.727998,139.286715
2963,13,東京都,8,151,五日市線,15,2543,武蔵引田駅,5,あきる野市,783,2963,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.729711,139.269907
2966,13,東京都,8,93,八高線,16,2461,八王子駅,19,八王子市,783,2823,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.655555,139.338998
2969,13,東京都,8,93,八高線,16,2520,拝島駅,22,昭島市,783,2939,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.721278,139.343468
2972,13,東京都,8,48,常磐線,17,2550,北千住駅,1,足立区,783,2972,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.74949,139.805092
2973,13,東京都,8,48,常磐線,17,2551,綾瀬駅,2,足立区,783,2973,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.762222,139.825019
2974,13,東京都,8,48,常磐線,17,2552,亀有駅,3,葛飾区,783,2974,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.766527,139.847573
2975,13,東京都,8,48,常磐線,17,2553,金町駅,4,葛飾区,783,2975,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.769582,139.870482
2976,13,東京都,8,48,常磐線,17,2439,上野駅,5,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
2977,13,東京都,8,48,常磐線,17,2437,日暮里駅,6,荒川区,783,2796,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.727908,139.771287
2980,13,東京都,8,48,常磐線,17,2550,北千住駅,9,足立区,783,2972,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.74949,139.805092
2982,13,東京都,8,126,総武線快速,19,2478,錦糸町駅,7,墨田区,783,2858,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.696802,139.814136
2985,13,東京都,8,126,総武線快速,19,2417,東京駅,10,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
2986,13,東京都,8,103,湘南新宿ライン,20,2466,赤羽駅,3,北区,783,2829,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.778026,139.720928
2987,13,東京都,8,103,湘南新宿ライン,20,2431,池袋駅,4,豊島区,783,2790,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.730256,139.711086
2988,13,東京都,8,103,湘南新宿ライン,20,2427,新宿駅,5,新宿区,783,2786,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.689729,139.700464
2989,13,東京都,8,103,湘南新宿ライン,20,2424,渋谷駅,6,渋谷区,783,2783,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.658871,139.701238
2993,13,東京都,8,72,宇都宮線,21,2439,上野駅,31,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
2996,13,東京都,8,27,東北新幹線,22,2417,東京駅,22,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
2997,13,東京都,8,27,東北新幹線,22,2439,上野駅,23,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
2998,13,東京都,8,59,山形新幹線,23,2417,東京駅,18,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
2999,13,東京都,8,59,山形新幹線,23,2439,上野駅,19,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
3000,13,東京都,8,40,秋田新幹線,24,2417,東京駅,22,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
3001,13,東京都,8,40,秋田新幹線,24,2439,上野駅,23,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
3002,13,東京都,8,94,上越新幹線,25,2417,東京駅,6,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
3003,13,東京都,8,94,上越新幹線,25,2439,上野駅,7,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
3004,13,東京都,8,95,北陸新幹線,26,2417,東京駅,6,千代田区,783,2776,system,2014-12-12 17:44:20,system,2015-09-01 09:43:03,2,35.681391,139.766103
3005,13,東京都,8,95,北陸新幹線,26,2439,上野駅,7,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
3006,13,東京都,8,152,東海道新幹線,27,2417,東京駅,1,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
3007,13,東京都,8,152,東海道新幹線,27,2419,品川駅,2,港区,783,2778,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.62876,139.738999
3008,13,東京都,8,153,銀座線,28,2558,浅草駅,1,台東区,783,3712,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.710733,139.797592
3009,13,東京都,8,153,銀座線,28,2559,田原町駅(東京都),2,台東区,783,3009,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.709897,139.790897
3011,13,東京都,8,153,銀座線,28,2439,上野駅,4,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
3014,13,東京都,8,153,銀座線,28,2442,神田駅（東京都）,7,千代田区,783,2801,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.693587,139.770899
3018,13,東京都,8,153,銀座線,28,2566,銀座駅,11,中央区,783,3018,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.671989,139.763965
3021,13,東京都,8,153,銀座線,28,2568,溜池山王駅,14,千代田区,783,3021,system,2018-05-23 16:02:03,system,2018-05-23 16:02:03,1,35.673621,139.741419
3022,13,東京都,8,153,銀座線,28,2569,赤坂見附駅,15,港区,783,3022,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.677021,139.737047
3025,13,東京都,8,153,銀座線,28,2572,表参道駅,18,港区,783,3025,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.665247,139.712314
3026,13,東京都,8,153,銀座線,28,2424,渋谷駅,19,渋谷区,783,2783,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.658871,139.701238
3027,13,東京都,8,154,丸ノ内線,29,2431,池袋駅,1,豊島区,783,2790,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.730256,139.711086
3029,13,東京都,8,154,丸ノ内線,29,2574,茗荷谷駅,3,文京区,783,3029,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.716989,139.737184
3030,13,東京都,8,154,丸ノ内線,29,2575,後楽園駅,4,文京区,783,3030,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.707898,139.751864
3035,13,東京都,8,154,丸ノ内線,29,2417,東京駅,9,千代田区,783,2776,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.681391,139.766103
3036,13,東京都,8,154,丸ノ内線,29,2566,銀座駅,10,中央区,783,3018,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.671989,139.763965
3039,13,東京都,8,154,丸ノ内線,29,2569,赤坂見附駅,13,港区,783,3022,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.677021,139.737047
3040,13,東京都,8,154,丸ノ内線,29,2485,四ツ谷駅,14,新宿区,783,2866,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.686032,139.72955
3043,13,東京都,8,154,丸ノ内線,29,2583,新宿三丁目駅,17,新宿区,783,3043,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.690847,139.704895
3044,13,東京都,8,154,丸ノ内線,29,2427,新宿駅,18,新宿区,783,2786,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.689729,139.700464
3045,13,東京都,8,154,丸ノ内線,29,2584,西新宿駅,19,新宿区,783,3045,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.694298,139.692778
3047,13,東京都,8,154,丸ノ内線,29,2586,新中野駅,21,中野区,783,3047,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.697491,139.66903
3048,13,東京都,8,154,丸ノ内線,29,2587,東高円寺駅,22,杉並区,783,3048,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.697802,139.657822
3051,13,東京都,8,154,丸ノ内線,29,2493,荻窪駅,25,杉並区,783,2876,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.704523,139.620109
3052,13,東京都,8,154,丸ノ内線,29,2590,中野新橋駅,26,中野区,783,3052,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.692123,139.673997
3055,13,東京都,8,155,日比谷線,30,2550,北千住駅,1,足立区,783,2972,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.74949,139.805092
3059,13,東京都,8,155,日比谷線,30,2439,上野駅,5,台東区,783,2798,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.71379,139.777043
3061,13,東京都,8,155,日比谷線,30,2441,秋葉原駅,7,千代田区,783,2800,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.698889,139.774273
3063,13,東京都,8,155,日比谷線,30,2597,人形町駅,9,中央区,783,3063,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.686307,139.782285
3066,13,東京都,8,155,日比谷線,30,2599,築地駅,12,中央区,783,3066,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.668115,139.772603
3067,13,東京都,8,155,日比谷線,30,2600,東銀座駅,13,中央区,783,3067,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.669464,139.767253
3068,13,東京都,8,155,日比谷線,30,2566,銀座駅,14,中央区,783,3018,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.671989,139.763965
3069,13,東京都,8,155,日比谷線,30,2601,日比谷駅,15,千代田区,783,3069,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.67459,139.76017
3072,13,東京都,8,155,日比谷線,30,2603,六本木駅,18,港区,783,3072,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.662836,139.731443
3073,13,東京都,8,155,日比谷線,30,2604,広尾駅,19,港区,783,3073,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.652279,139.722202
3075,13,東京都,8,155,日比谷線,30,2605,中目黒駅,21,目黒区,783,3075,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.643854,139.698621
3076,13,東京都,8,552,東京メトロ東西線,31,2490,中野駅（東京都）,26,中野区,783,2873,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.705765,139.665835
3078,13,東京都,8,552,東京メトロ東西線,31,2429,高田馬場駅,28,新宿区,783,2788,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.712677,139.703715
3087,13,東京都,8,552,東京メトロ東西線,31,2611,門前仲町駅,37,江東区,783,3087,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.671851,139.796209
3089,13,東京都,8,552,東京メトロ東西線,31,2613,東陽町駅,39,江東区,783,3089,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.669629,139.817596
3091,13,東京都,8,552,東京メトロ東西線,31,2615,西葛西駅,41,江戸川区,783,3091,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.664631,139.859259
3092,13,東京都,8,552,東京メトロ東西線,31,2616,葛西駅,42,江戸川区,783,3092,system,2014-12-12 17:44:20,system,2016-04-22 11:52:09,2,35.663554,139.872458
3094,13,東京都,8,156,千代田線,32,2551,綾瀬駅,2,足立区,783,2973,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.762222,139.825019
3095,13,東京都,8,156,千代田線,32,2550,北千住駅,3,足立区,783,2972,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.74949,139.805092
3104,13,東京都,8,156,千代田線,32,2601,日比谷駅,12,千代田区,783,3069,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.67459,139.76017
3109,13,東京都,8,156,千代田線,32,2572,表参道駅,17,港区,783,3025,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.665247,139.712314
3110,13,東京都,8,156,千代田線,32,2626,明治神宮前（原宿）駅,18,渋谷区,783,3110,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.668497,139.705367
3111,13,東京都,8,156,千代田線,32,2627,代々木公園駅,19,渋谷区,783,3111,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.669187,139.689099
3112,13,東京都,8,156,千代田線,32,2628,代々木上原駅,20,渋谷区,783,3112,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.669159,139.680153
3117,13,東京都,8,105,有楽町線,33,2633,小竹向原駅,6,練馬区,783,3117,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.743803,139.678572
3119,13,東京都,8,105,有楽町線,33,2635,要町駅,8,豊島区,783,3175,system,2019-10-01 11:05:24,system,2019-10-01 11:05:24,3,35.73323,139.698715
3120,13,東京都,8,105,有楽町線,33,2431,池袋駅,9,豊島区,783,2790,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.730256,139.711086
3121,13,東京都,8,105,有楽町線,33,2636,東池袋駅,10,豊島区,783,3121,system,2017-10-24 05:10:17,system,2017-10-24 05:10:17,1,35.725732,139.719546
3127,13,東京都,8,105,有楽町線,33,2640,永田町駅,16,千代田区,783,3139,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.678757,139.740258
3129,13,東京都,8,105,有楽町線,33,2443,有楽町駅,18,千代田区,783,2803,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.675714,139.763265
3130,13,東京都,8,105,有楽町線,33,2642,銀座一丁目駅,19,中央区,783,3130,system,2019-11-20 18:22:12,system,2019-11-20 18:22:12,3,35.67435,139.767045
3132,13,東京都,8,105,有楽町線,33,2644,月島駅,21,中央区,783,3132,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.664871,139.784233
3136,13,東京都,8,157,半蔵門線,34,2424,渋谷駅,1,渋谷区,783,2783,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.658871,139.701238
3137,13,東京都,8,157,半蔵門線,34,2572,表参道駅,2,港区,783,3025,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.665247,139.712314
3139,13,東京都,8,157,半蔵門線,34,2640,永田町駅,4,千代田区,783,3139,system,2014-12-12 17:44:20,system,2014-12-12 17:44:20,1,35.678757,139.740258
